114.119.138.117 - - [27/Apr/2025:02:01:37 -0400] "GET /index.php/Detail/occurrences/114 HTTP/1.1" 499 0 "https://35.239.124.218/index.php/Detail/occurrences/114" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
162.216.149.27 - - [01/May/2025:14:41:15 -0400] "\x00\x00\x00\xAC\xFESMB@\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x001234567890123456$\x00\x01\x00\x01\x00\x00\x00\x00\x00\x00\x001234567890123456h\x00\x00\x00\x02\x00\x00\x00\x11\x03\x00\x00\x02\x00\x06\x00\x00\x00\x00\x00\x02\x00\x02\x00\x01\x00\x00\x00\x01\x00,\x00\x00\x00\x00\x00\x02\x00\x02\x00\x01\x00\x01\x00 \x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00" 400 150 "-" "-"
108.29.73.97 - - [01/May/2025:14:49:42 -0400] "GET / HTTP/2.0" 200 829 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:49:43 -0400] "GET / HTTP/2.0" 200 829 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:49:44 -0400] "GET /themes/default/graphics/logos/logo.svg HTTP/2.0" 200 14062 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:49:44 -0400] "GET /themes/default/css/error.css HTTP/2.0" 200 892 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:49:44 -0400] "GET /assets/fontawesome/css/v4-shims.min.css HTTP/2.0" 200 4228 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:49:44 -0400] "GET /assets/fontawesome/css/all.min.css HTTP/2.0" 200 12868 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:49:44 -0400] "GET /assets/fontawesome/webfonts/fa-solid-900.woff2 HTTP/2.0" 200 80300 "https://archive.meredithmonk.org/assets/fontawesome/css/all.min.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:49:44 -0400] "GET /favicon.ico HTTP/2.0" 404 286 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:07 -0400] "GET / HTTP/2.0" 200 829 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:07 -0400] "GET /themes/default/css/error.css HTTP/2.0" 200 892 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:07 -0400] "GET /assets/fontawesome/css/all.min.css HTTP/2.0" 200 12868 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:07 -0400] "GET /themes/default/graphics/logos/logo.svg HTTP/2.0" 200 14062 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:07 -0400] "GET /assets/fontawesome/css/v4-shims.min.css HTTP/2.0" 200 4228 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:07 -0400] "GET /assets/fontawesome/webfonts/fa-solid-900.woff2 HTTP/2.0" 200 80300 "https://archive.meredithmonk.org/assets/fontawesome/css/all.min.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:08 -0400] "GET /favicon.ico HTTP/2.0" 404 286 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:08 -0400] "GET / HTTP/2.0" 499 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:08 -0400] "GET / HTTP/2.0" 200 829 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:08 -0400] "GET /themes/default/css/error.css HTTP/2.0" 200 892 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:08 -0400] "GET /assets/fontawesome/css/all.min.css HTTP/2.0" 200 12868 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:08 -0400] "GET /assets/fontawesome/css/v4-shims.min.css HTTP/2.0" 200 4228 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:08 -0400] "GET /themes/default/graphics/logos/logo.svg HTTP/2.0" 200 14062 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:08 -0400] "GET /assets/fontawesome/webfonts/fa-solid-900.woff2 HTTP/2.0" 200 80300 "https://archive.meredithmonk.org/assets/fontawesome/css/all.min.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:08 -0400] "GET / HTTP/2.0" 200 829 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /themes/default/graphics/logos/logo.svg HTTP/2.0" 200 14062 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /themes/default/css/error.css HTTP/2.0" 200 892 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /assets/fontawesome/css/v4-shims.min.css HTTP/2.0" 200 4228 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /assets/fontawesome/css/all.min.css HTTP/2.0" 200 12868 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /assets/fontawesome/webfonts/fa-solid-900.woff2 HTTP/2.0" 200 80300 "https://archive.meredithmonk.org/assets/fontawesome/css/all.min.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /favicon.ico HTTP/2.0" 404 286 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET / HTTP/2.0" 200 829 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /themes/default/css/error.css HTTP/2.0" 200 892 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /themes/default/graphics/logos/logo.svg HTTP/2.0" 200 14062 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /assets/fontawesome/css/all.min.css HTTP/2.0" 200 12868 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /assets/fontawesome/css/v4-shims.min.css HTTP/2.0" 200 4228 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /assets/fontawesome/webfonts/fa-solid-900.woff2 HTTP/2.0" 200 80300 "https://archive.meredithmonk.org/assets/fontawesome/css/all.min.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /favicon.ico HTTP/2.0" 404 286 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET / HTTP/2.0" 200 829 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /themes/default/css/error.css HTTP/2.0" 200 892 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /themes/default/graphics/logos/logo.svg HTTP/2.0" 200 14062 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /assets/fontawesome/css/v4-shims.min.css HTTP/2.0" 200 4228 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /assets/fontawesome/css/all.min.css HTTP/2.0" 200 12868 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:09 -0400] "GET /assets/fontawesome/webfonts/fa-solid-900.woff2 HTTP/2.0" 200 80300 "https://archive.meredithmonk.org/assets/fontawesome/css/all.min.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:43 -0400] "GET / HTTP/2.0" 200 829 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:44 -0400] "GET / HTTP/2.0" 200 829 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:44 -0400] "GET /themes/default/css/error.css HTTP/2.0" 200 892 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:44 -0400] "GET /assets/fontawesome/css/all.min.css HTTP/2.0" 200 12868 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:44 -0400] "GET /themes/default/graphics/logos/logo.svg HTTP/2.0" 200 14062 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:44 -0400] "GET /assets/fontawesome/css/v4-shims.min.css HTTP/2.0" 200 4228 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:44 -0400] "GET /assets/fontawesome/webfonts/fa-solid-900.woff2 HTTP/2.0" 200 80300 "https://archive.meredithmonk.org/assets/fontawesome/css/all.min.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:44 -0400] "GET /favicon.ico HTTP/2.0" 404 286 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:45 -0400] "GET / HTTP/2.0" 200 829 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:45 -0400] "GET /themes/default/css/error.css HTTP/2.0" 200 892 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:45 -0400] "GET /assets/fontawesome/css/v4-shims.min.css HTTP/2.0" 200 4228 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:45 -0400] "GET /assets/fontawesome/css/all.min.css HTTP/2.0" 200 12868 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:45 -0400] "GET /themes/default/graphics/logos/logo.svg HTTP/2.0" 200 14062 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:45 -0400] "GET /assets/fontawesome/webfonts/fa-solid-900.woff2 HTTP/2.0" 200 80300 "https://archive.meredithmonk.org/assets/fontawesome/css/all.min.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:45 -0400] "GET /favicon.ico HTTP/2.0" 404 286 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:45 -0400] "GET / HTTP/2.0" 200 829 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:45 -0400] "GET /themes/default/css/error.css HTTP/2.0" 200 892 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:45 -0400] "GET /assets/fontawesome/css/all.min.css HTTP/2.0" 200 12868 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:45 -0400] "GET /themes/default/graphics/logos/logo.svg HTTP/2.0" 200 14062 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:45 -0400] "GET /assets/fontawesome/css/v4-shims.min.css HTTP/2.0" 200 4228 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:45 -0400] "GET /assets/fontawesome/webfonts/fa-solid-900.woff2 HTTP/2.0" 200 80300 "https://archive.meredithmonk.org/assets/fontawesome/css/all.min.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:50:46 -0400] "GET /favicon.ico HTTP/2.0" 404 286 "https://archive.meredithmonk.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
114.119.156.152 - - [01/May/2025:14:52:21 -0400] "GET /index.php/Detail/objects/5553 HTTP/1.1" 200 829 "https://35.239.124.218/index.php/Detail/objects/5293/view/pdf/export_format/_pdf_ca_objects_summary" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
108.29.73.97 - - [01/May/2025:14:52:38 -0400] "GET / HTTP/2.0" 302 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:52:39 -0400] "GET /index.php/system/auth/login?redirect=https%3A%2F%2Farchive.meredithmonk.org%2Findex.php%2FDashboard%2FIndex HTTP/2.0" 200 1729 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:52:39 -0400] "GET /themes/default/css/login.css HTTP/2.0" 200 1592 "https://archive.meredithmonk.org/index.php/system/auth/login?redirect=https%3A%2F%2Farchive.meredithmonk.org%2Findex.php%2FDashboard%2FIndex" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:52:39 -0400] "GET /themes/default/css/sets.css?rev=GIT_2.0.5 HTTP/2.0" 200 592 "https://archive.meredithmonk.org/index.php/system/auth/login?redirect=https%3A%2F%2Farchive.meredithmonk.org%2Findex.php%2FDashboard%2FIndex" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:52:39 -0400] "GET /themes/default/css/fonts.css?rev=GIT_2.0.5 HTTP/2.0" 200 156 "https://archive.meredithmonk.org/index.php/system/auth/login?redirect=https%3A%2F%2Farchive.meredithmonk.org%2Findex.php%2FDashboard%2FIndex" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:52:39 -0400] "GET /assets/fontawesome/css/all.min.css?rev=GIT_2.0.5 HTTP/2.0" 200 12868 "https://archive.meredithmonk.org/index.php/system/auth/login?redirect=https%3A%2F%2Farchive.meredithmonk.org%2Findex.php%2FDashboard%2FIndex" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:52:39 -0400] "GET /assets/jquery/jquery.jgrowl.css?rev=GIT_2.0.5 HTTP/2.0" 200 630 "https://archive.meredithmonk.org/index.php/system/auth/login?redirect=https%3A%2F%2Farchive.meredithmonk.org%2Findex.php%2FDashboard%2FIndex" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:52:39 -0400] "GET /assets/plyr/plyr.css?rev=GIT_2.0.5 HTTP/2.0" 200 5233 "https://archive.meredithmonk.org/index.php/system/auth/login?redirect=https%3A%2F%2Farchive.meredithmonk.org%2Findex.php%2FDashboard%2FIndex" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:52:39 -0400] "GET /assets/jquery/circular-slider/circular-slider.css?rev=GIT_2.0.5 HTTP/2.0" 200 1098 "https://archive.meredithmonk.org/index.php/system/auth/login?redirect=https%3A%2F%2Farchive.meredithmonk.org%2Findex.php%2FDashboard%2FIndex" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:52:39 -0400] "GET /assets/jquery/jquery-3.7.1.js?rev=GIT_2.0.5 HTTP/2.0" 200 30362 "https://archive.meredithmonk.org/index.php/system/auth/login?redirect=https%3A%2F%2Farchive.meredithmonk.org%2Findex.php%2FDashboard%2FIndex" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:52:39 -0400] "GET /assets/jquery/jquery-ui-1.14.0/jquery-ui.structure.min.css?rev=GIT_2.0.5 HTTP/2.0" 200 4849 "https://archive.meredithmonk.org/index.php/system/auth/login?redirect=https%3A%2F%2Farchive.meredithmonk.org%2Findex.php%2FDashboard%2FIndex" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:52:39 -0400] "GET /themes/default/css/base.css?rev=GIT_2.0.5 HTTP/2.0" 200 30284 "https://archive.meredithmonk.org/index.php/system/auth/login?redirect=https%3A%2F%2Farchive.meredithmonk.org%2Findex.php%2FDashboard%2FIndex" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:52:39 -0400] "GET /assets/jquery/jquery-ui-1.14.0/jquery-ui.css?rev=GIT_2.0.5 HTTP/2.0" 200 8179 "https://archive.meredithmonk.org/index.php/system/auth/login?redirect=https%3A%2F%2Farchive.meredithmonk.org%2Findex.php%2FDashboard%2FIndex" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
108.29.73.97 - - [01/May/2025:14:52:39 -0400] "GET /assets/jquery/jquery-ui-1.14.0/jquery-ui.theme.css?rev=GIT_2.0.5 HTTP/2.0" 200 3085 "https://archive.meredithmonk.org/index.php/system/auth/login?redirect=https%3A%2F%2Farchive.meredithmonk.org%2Findex.php%2FDashboard%2FIndex" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
